season,episode,contestant,tribe,eliminated,starting_tribe,starting_tribe_size,tribe_size,remaining,merged,swap_phase,immunity_won,tribe_immunity,prior_votes_against,times_targeted,has_idol,in_main_alliance,confessional_count,visibility_score,visibility_spike,negative_edit_score,strategic_isolation,prior_perf_score,is_returnee,season_returnee_count,advantages_held,idols_played_this_ep,vote_steals_active,same_starting_tribe_remaining,voting_minority_score,confessional_share,narrative_intensity,swing_vote_potential,is_returnee_first_three_eps
20,8,Jerri,Villains,0,Villains,10,7,12,0,0,0,0,0,0,0,1,1.0,0.030364372469635626,0.022267206477732792,0.0,0.33333333333333337,0.5,1,20,0,0,0,7,0.33333333333333337,0.037037037037037035,0.0,0.0,0
20,8,Parvati,Villains,0,Villains,10,7,12,0,0,0,0,0,0,0,1,2.0,0.0637812479917743,0.041481909902962535,0.0,0.0,0.5,1,20,0,0,0,7,0.0,0.07407407407407407,0.0,0.0,0
20,8,Rupert,Heroes,0,Heroes,10,5,12,0,0,0,1,0,0,0,1,0.0,0.07965426386479017,0.025608894029946663,0.0,0.19999999999999996,0.35714285714285715,1,20,0,0,0,5,0.19999999999999996,0.0,0.0,0.0,0
20,8,Russell,Villains,0,Villains,10,7,12,0,0,0,0,0,0,0,1,3.0,0.16435319066898016,-0.006458453826874905,0.0,0.0,0.5,1,20,0,0,0,7,0.0,0.1111111111111111,0.0,0.0,0
20,8,Sandra,Villains,0,Villains,10,7,12,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0.6666666666666667,0.5,1,20,0,0,0,7,0.6666666666666667,0.14814814814814814,0.0,0.0,0
20,9,Amanda,Heroes,0,Heroes,10,5,11,0,0,0,1,0,0,0,1,1.0,0.04409171075837742,-0.007054673721340388,0.0,0.25,0.4375,1,20,0,0,0,5,0.25,0.047619047619047616,0.0,0.0,0
20,9,Candice,Heroes,0,Heroes,10,5,11,0,0,0,1,0,0,0,1,0.0,0.04056437389770723,0.03350970017636684,0.0,0.19999999999999996,0.5,1,20,0,0,0,5,0.19999999999999996,0.0,0.0,0.0,0
20,9,Colby,Heroes,0,Heroes,10,5,11,0,0,0,1,0,0,0,1,0.0,0.12846932145177758,-0.09143228441474055,0.0,0.4,0.4375,1,20,0,0,0,5,0.4,0.0,0.0,0.0,0
20,9,Courtney,Villains,1,Villains,10,6,11,0,0,0,0,4,4,0,1,0.0,0.029889538661468484,0.007147498375568551,0.0,0.5,0.4375,1,20,0,0,0,6,0.5,0.0,0.0,0.0,0
20,9,Danielle,Villains,0,Villains,10,6,11,0,0,0,0,0,0,0,1,0.0,0.037037037037037035,0.07407407407407407,0.0,0.0,0.4375,1,20,0,0,0,6,0.0,0.0,0.0,0.0,0
20,9,J.T.,Heroes,0,Heroes,10,5,11,0,0,0,1,0,0,1,1,2.0,0.08632692843219159,0.02478418267891952,0.0,0.0,0.4375,1,20,1,0,0,5,0.0,0.09523809523809523,0.0,0.0,0
20,9,Jerri,Villains,0,Villains,10,6,11,0,0,0,0,0,0,0,1,3.0,0.029889538661468484,0.007147498375568551,0.0,0.5,0.4375,1,20,0,0,0,6,0.5,0.14285714285714285,0.0,0.0,0
20,9,Parvati,Villains,0,Villains,10,6,11,0,0,0,0,0,0,0,1,6.0,0.07565209319595284,-0.001578019121878771,0.0,0.0,0.4375,1,20,0,0,0,6,0.0,0.2857142857142857,0.0,0.0,0
20,9,Rupert,Heroes,0,Heroes,10,5,11,0,0,0,1,0,0,0,1,2.0,0.06683375104427736,-0.06683375104427736,0.0,0.19999999999999996,0.4375,1,20,0,0,0,5,0.19999999999999996,0.09523809523809523,0.0,0.0,0
20,9,Russell,Villains,0,Villains,10,6,11,0,0,0,0,0,0,0,1,4.0,0.13728766360345307,-0.026176552492341965,0.0,0.25,0.4375,1,20,0,0,0,6,0.25,0.19047619047619047,0.0,0.0,0
20,9,Sandra,Villains,0,Villains,10,6,11,0,0,0,0,0,0,0,1,3.0,0.04938271604938271,0.09876543209876543,0.0,0.5,0.4375,1,20,0,0,0,6,0.5,0.14285714285714285,0.0,0.0,0
20,10,Amanda,Yin Yang,0,Heroes,10,10,10,1,0,0,0,0,0,0,1,3.0,0.02821869488536155,0.019400352733686066,0.0,0.25,0.4444444444444444,1,20,0,0,0,5,0.25,0.10344827586206896,0.0,0.0,0
20,10,Candice,Yin Yang,0,Heroes,10,10,10,1,0,0,0,0,0,0,1,0.0,0.024691358024691357,-0.024691358024691357,0.0,0.19999999999999996,0.5,1,20,0,0,0,5,0.19999999999999996,0.0,0.0,0.0,0
20,10,Colby,Yin Yang,0,Heroes,10,10,10,1,0,0,0,0,0,0,1,1.0,0.0649772579597141,-0.0649772579597141,0.0,0.4,0.4444444444444444,1,20,0,0,0,5,0.4,0.034482758620689655,0.0,0.0,0
20,10,Danielle,Yin Yang,0,Villains,10,10,10,1,0,1,0,0,0,0,1,0.0,0.037037037037037035,-0.037037037037037035,0.0,0.0,0.4444444444444444,1,20,0,0,0,5,0.0,0.0,0.0,0.0,0
20,10,J.T.,Yin Yang,1,Heroes,10,10,10,1,0,0,0,0,0,1,1,5.0,0.08632692843219159,0.008911166805903648,0.0,0.0,0.4444444444444444,1,20,1,0,0,5,0.0,0.1724137931034483,0.0,0.0,0
20,10,Jerri,Yin Yang,0,Villains,10,10,10,1,0,0,0,0,0,0,1,0.0,0.0775085862805161,0.06534855657662675,0.0,0.4,0.4444444444444444,1,20,0,0,0,5,0.4,0.0,0.0,0.0,0
20,10,Parvati,Yin Yang,0,Villains,10,10,10,1,0,0,0,0,0,1,1,8.0,0.1550171725610322,0.1306971131532535,0.0,0.0,0.4444444444444444,1,20,1,1,0,5,0.0,0.27586206896551724,0.0,0.0,0
20,10,Rupert,Yin Yang,0,Heroes,10,10,10,1,0,0,0,0,0,0,1,5.0,0.06683375104427736,0.028404344193817876,0.0,0.19999999999999996,0.4444444444444444,1,20,0,0,0,5,0.19999999999999996,0.1724137931034483,0.0,0.0,0
20,10,Russell,Yin Yang,0,Villains,10,10,10,1,0,0,0,0,0,0,1,5.0,0.15316067947646894,0.037315510999721524,0.0,0.19999999999999996,0.4444444444444444,1,20,0,0,0,5,0.19999999999999996,0.1724137931034483,0.0,0.0,0
20,10,Sandra,Yin Yang,0,Villains,10,10,10,1,0,0,0,0,0,0,1,2.0,0.09700176366843033,0.04585537918871252,0.0,0.4,0.4444444444444444,1,20,0,0,0,5,0.4,0.06896551724137931,0.0,0.0,0
20,11,Amanda,Yin Yang,1,Heroes,10,9,9,1,0,0,0,4,4,0,1,4.0,0.0627014535060512,0.04074682235601776,0.0,0.4,0.4,1,20,0,0,0,4,0.4,0.15384615384615385,0.0,0.0,0
20,11,Candice,Yin Yang,0,Heroes,10,9,9,1,0,0,0,0,0,0,1,2.0,0.024691358024691357,-0.024691358024691357,0.0,0.33333333333333337,0.45,1,20,0,0,0,4,0.33333333333333337,0.07692307692307693,0.0,0.0,0
20,11,Colby,Yin Yang,0,Heroes,10,9,9,1,0,0,0,0,0,0,1,2.0,0.023839931885908897,0.010642826734780758,0.0,0.5,0.4,1,20,0,0,0,4,0.5,0.07692307692307693,0.0,0.0,0
20,11,Danielle,Yin Yang,0,Villains,10,9,9,1,0,0,0,0,0,0,1,1.0,0.037037037037037035,-0.037037037037037035,0.0,0.0,0.45,1,20,0,0,0,5,0.0,0.038461538461538464,0.0,0.0,0
20,11,Jerri,Yin Yang,0,Villains,10,9,9,1,0,1,0,0,0,0,1,1.0,0.059964726631393295,-0.059964726631393295,0.0,0.33333333333333337,0.4,1,20,0,0,0,5,0.33333333333333337,0.038461538461538464,0.0,0.0,0
20,11,Parvati,Yin Yang,0,Villains,10,9,9,1,0,0,0,0,0,0,1,2.0,0.21188347625129234,0.0639785927142249,0.0,0.0,0.4,1,20,0,0,0,5,0.0,0.07692307692307693,0.0,0.0,0
20,11,Rupert,Yin Yang,0,Heroes,10,9,9,1,0,0,0,0,0,0,1,5.0,0.08921729611384784,0.08319649698960045,0.0,0.33333333333333337,0.4,1,20,0,0,0,4,0.33333333333333337,0.19230769230769232,0.0,0.0,0
20,11,Russell,Yin Yang,0,Villains,10,9,9,1,0,0,0,0,0,0,1,5.0,0.15800036489691663,0.014413428206531659,0.0,0.16666666666666663,0.4,1,20,0,1,0,5,0.16666666666666663,0.19230769230769232,0.0,0.0,0
20,11,Sandra,Yin Yang,0,Villains,10,9,9,1,0,0,0,0,0,0,1,4.0,0.11999026941555675,-0.05102475217417744,0.0,0.33333333333333337,0.4,1,20,0,0,0,5,0.33333333333333337,0.15384615384615385,0.0,0.0,0
20,12,Candice,Yin Yang,1,Heroes,10,8,8,1,0,0,0,0,0,0,1,0.0,0.025641025641025644,0.05128205128205128,0.0,0.2857142857142857,0.4090909090909091,1,20,0,0,0,3,0.2857142857142857,0.0,0.0,0.0,0
20,12,Colby,Yin Yang,0,Heroes,10,8,8,1,0,0,0,0,0,0,0,0.0,0.03713527851458886,0.03978779840848807,0.0,0.5714285714285714,0.4090909090909091,1,20,0,0,0,3,0.5714285714285714,0.0,0.0,0.0,0
20,12,Danielle,Yin Yang,1,Villains,10,8,8,1,0,0,0,0,0,0,1,2.0,0.012820512820512822,0.02564102564102564,0.0,0.0,0.45454545454545453,1,20,0,0,0,5,0.0,0.1,0.0,0.0,0
20,12,Jerri,Yin Yang,0,Villains,10,8,8,1,0,0,0,0,0,0,1,1.0,0.06043956043956044,-0.021978021978021976,0.0,0.2857142857142857,0.4090909090909091,1,20,0,0,0,5,0.2857142857142857,0.05,0.0,0.0,0
20,12,Parvati,Yin Yang,0,Villains,10,8,8,1,0,1,0,0,0,0,1,3.0,0.2128331438676266,-0.13591006694454968,0.0,0.0,0.36363636363636365,1,20,0,0,0,5,0.0,0.15,0.0,0.0,0
20,12,Rupert,Yin Yang,0,Heroes,10,8,8,1,0,0,0,0,0,0,1,4.0,0.15331986021641195,0.03898783209128037,0.0,0.4285714285714286,0.36363636363636365,1,20,0,0,0,3,0.4285714285714286,0.2,0.0,0.0,0
20,12,Russell,Yin Yang,0,Villains,10,8,8,1,0,1,0,0,0,0,1,7.0,0.1850658919624437,0.007241800345248628,0.0,0.1428571428571429,0.36363636363636365,1,20,0,0,0,5,0.1428571428571429,0.35,0.0,0.0,0
20,12,Sandra,Yin Yang,0,Villains,10,8,8,1,0,0,0,0,0,0,1,3.0,0.12188960464822533,0.03195654919792852,0.0,0.2857142857142857,0.36363636363636365,1,20,0,0,0,5,0.2857142857142857,0.15,0.0,0.0,0
20,13,Colby,Yin Yang,0,Heroes,10,6,6,1,0,0,0,0,0,0,1,0.0,0.03713527851458886,-0.03713527851458886,0.0,0.4444444444444444,0.375,1,20,0,0,0,2,0.4444444444444444,0.0,0.0,0.0,0
20,13,Jerri,Yin Yang,0,Villains,10,6,6,1,0,0,0,0,0,0,1,4.0,0.02948717948717949,0.020512820512820513,0.0,0.2222222222222222,0.375,1,20,0,0,0,4,0.2222222222222222,0.16666666666666666,0.0,0.0,0
20,13,Parvati,Yin Yang,0,Villains,10,6,6,1,0,1,0,0,0,0,1,4.0,0.16759504862953137,-0.017595048629531373,0.0,0.2222222222222222,0.375,1,20,0,0,0,4,0.2222222222222222,0.16666666666666666,0.0,0.0,0
20,13,Rupert,Yin Yang,1,Heroes,10,6,6,1,0,0,0,6,6,0,1,6.0,0.18824049513704688,0.01175950486295313,0.0,0.33333333333333337,0.3333333333333333,1,20,0,0,0,2,0.33333333333333337,0.25,0.0,0.0,0
20,13,Russell,Yin Yang,0,Villains,10,6,6,1,0,0,0,0,0,0,1,8.0,0.23824049513704684,0.11175950486295314,0.0,0.11111111111111116,0.375,1,20,0,0,0,4,0.11111111111111116,0.3333333333333333,0.0,0.0,0
20,13,Sandra,Yin Yang,0,Villains,10,6,6,1,0,0,0,0,0,1,1,2.0,0.12427055702917772,0.025729442970822275,0.0,0.33333333333333337,0.3333333333333333,1,20,1,1,0,4,0.33333333333333337,0.08333333333333333,0.0,0.0,0
20,14,Colby,Yin Yang,1,Heroes,10,5,5,1,0,0,0,3,3,0,1,3.0,0.025641025641025644,-0.025641025641025644,0.0,0.5,0.34615384615384615,1,20,0,0,0,1,0.5,0.1111111111111111,0.0,0.0,0
20,14,Jerri,Yin Yang,1,Villains,10,5,5,1,0,0,0,1,1,0,1,3.0,0.08504273504273503,0.08162393162393163,0.0,0.19999999999999996,0.38461538461538464,1,20,0,0,0,4,0.19999999999999996,0.1111111111111111,0.0,0.0,0
20,14,Parvati,Yin Yang,1,Villains,10,5,5,1,0,1,0,3,3,0,1,7.0,0.1311965811965812,0.035470085470085455,0.0,0.19999999999999996,0.38461538461538464,1,20,0,0,0,4,0.19999999999999996,0.25925925925925924,0.0,0.0,0
20,14,Russell,Yin Yang,1,Villains,10,5,5,1,0,1,0,0,0,0,1,8.0,0.2918803418803419,0.04145299145299142,0.0,0.09999999999999998,0.34615384615384615,1,20,0,0,0,4,0.09999999999999998,0.2962962962962963,0.0,0.0,0
20,14,Sandra,Yin Yang,1,Villains,10,5,5,1,0,0,0,0,0,0,1,6.0,0.12905982905982907,-0.045726495726495744,0.0,0.30000000000000004,0.3076923076923077,1,20,0,0,0,4,0.30000000000000004,0.2222222222222222,0.0,0.0,0
21,1,Alina,La Flor,0,La Flor,10,10,20,0,0,0,1,0,0,0,0,4.0,0.0,0.0,0.0,0.5,0.5,0,0,0,0,0,10,0.5,0.1,0.0,0.0,0
21,1,Benry,La Flor,0,La Flor,10,10,20,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.5,0,0,0,0,0,10,0.5,0.0,0.0,0.0,0
21,1,Brenda,La Flor,0,La Flor,10,10,20,0,0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,0.5,0.5,0,0,0,0,0,10,0.5,0.05,0.0,0.0,0
21,1,Chase,La Flor,0,La Flor,10,10,20,0,0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,0.5,0.5,0,0,0,0,0,10,0.5,0.05,0.0,0.0,0
21,1,Dan,Espada,0,Espada,10,10,20,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.5,0,0,0,0,0,10,0.5,0.0,0.0,0.0,0
21,1,Fabio,La Flor,0,La Flor,10,10,20,0,0,0,1,0,0,0,0,3.0,0.0,0.0,0.0,0.5,0.5,0,0,0,0,0,10,0.5,0.075,0.0,0.0,0
21,1,Holly,Espada,0,Espada,10,10,20,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.5,0.5,0,0,0,0,0,10,0.5,0.05,0.0,0.0,0
21,1,Jane,Espada,0,Espada,10,10,20,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.5,0.5,0,0,0,0,0,10,0.5,0.025,0.0,0.0,0
21,1,Jill,Espada,0,Espada,10,10,20,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.5,0,0,0,0,0,10,0.5,0.0,0.0,0.0,0
21,1,Jimmy J.,Espada,0,Espada,10,10,20,0,0,0,0,0,0,0,0,7.0,0.0,0.0,0.0,0.5,0.5,0,0,0,0,0,10,0.5,0.175,0.0,0.0,0
21,1,Jimmy T.,Espada,0,Espada,10,10,20,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0.5,0.5,0,0,0,0,0,10,0.5,0.075,0.0,0.0,0
21,1,Kelly B.,La Flor,0,La Flor,10,10,20,0,0,0,1,0,0,0,0,3.0,0.0,0.0,0.0,0.5,0.5,0,0,0,0,0,10,0.5,0.075,0.0,0.0,0
21,1,Marty,Espada,0,Espada,10,10,20,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0.5,0.5,0,0,0,0,0,10,0.5,0.075,0.0,0.0,0
21,1,NaOnka,La Flor,0,La Flor,10,10,20,0,0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,0.5,0.5,0,0,0,0,0,10,0.5,0.05,0.0,0.0,0
21,1,Purple Kelly,La Flor,0,La Flor,10,10,20,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.5,0,0,0,0,0,10,0.5,0.0,0.0,0.0,0
21,1,Sash,La Flor,0,La Flor,10,10,20,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.5,0.5,0,0,0,0,0,10,0.5,0.025,0.0,0.0,0
21,1,Shannon,La Flor,0,La Flor,10,10,20,0,0,0,1,0,0,0,0,5.0,0.0,0.0,0.0,0.5,0.5,0,0,0,0,0,10,0.5,0.125,0.0,0.0,0
21,1,Tyrone,Espada,0,Espada,10,10,20,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.5,0,0,0,0,0,10,0.5,0.0,0.0,0.0,0
21,1,Wendy,Espada,1,Espada,10,10,20,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.5,0.5,0,0,0,0,0,10,0.5,0.05,0.0,0.0,0
21,1,Yve,Espada,0,Espada,10,10,20,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.5,0,0,0,0,0,10,0.5,0.0,0.0,0.0,0
21,2,Alina,La Flor,0,La Flor,10,10,19,0,0,0,0,0,0,0,0,3.0,0.1,0.0,0.0,0.5,1.0,0,0,0,0,0,10,0.5,0.06521739130434782,0.0,0.0,0
21,2,Benry,La Flor,0,La Flor,10,10,19,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.5,1.0,0,0,0,0,0,10,0.5,0.0,0.0,0.0,0
21,2,Brenda,La Flor,0,La Flor,10,10,19,0,0,0,0,0,0,0,0,2.0,0.05,0.0,0.0,0.5,1.0,0,0,0,0,0,10,0.5,0.043478260869565216,0.0,0.0,0
21,2,Chase,La Flor,0,La Flor,10,10,19,0,0,0,0,0,0,0,0,2.0,0.05,0.0,0.0,0.5,1.0,0,0,0,0,0,10,0.5,0.043478260869565216,0.0,0.0,0
21,2,Dan,Espada,0,Espada,10,9,19,0,0,0,1,0,0,0,1,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,0.0,0.06521739130434782,0.0,0.0,0
21,2,Fabio,La Flor,0,La Flor,10,10,19,0,0,0,0,0,0,0,0,2.0,0.075,0.0,0.0,0.5,1.0,0,0,0,0,0,10,0.5,0.043478260869565216,0.0,0.0,0
21,2,Holly,Espada,0,Espada,10,9,19,0,0,0,1,0,0,0,1,6.0,0.05,0.0,0.0,0.0,0.0,0,0,0,0,0,9,0.0,0.13043478260869565,0.0,0.0,0
21,2,Jane,Espada,0,Espada,10,9,19,0,0,0,1,0,0,0,1,0.0,0.025,0.0,0.0,0.0,0.0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0
21,2,Jill,Espada,0,Espada,10,9,19,0,0,0,1,0,0,0,1,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,0.0,0.08695652173913043,0.0,0.0,0
21,2,Jimmy J.,Espada,0,Espada,10,9,19,0,0,0,1,0,0,0,1,4.0,0.175,0.0,0.0,0.0,0.0,0,0,0,0,0,9,0.0,0.08695652173913043,0.0,0.0,0
21,2,Jimmy T.,Espada,0,Espada,10,9,19,0,0,0,1,0,0,0,1,3.0,0.075,0.0,0.0,0.0,0.0,0,0,0,0,0,9,0.0,0.06521739130434782,0.0,0.0,0
21,2,Kelly B.,La Flor,0,La Flor,10,10,19,0,0,0,0,0,0,0,0,0.0,0.075,0.0,0.0,0.5,1.0,0,0,0,0,0,10,0.5,0.0,0.0,0.0,0
21,2,Marty,Espada,0,Espada,10,9,19,0,0,0,1,0,0,0,1,4.0,0.075,0.0,0.0,0.0,0.0,0,0,0,0,0,9,0.0,0.08695652173913043,0.0,0.0,0
21,2,NaOnka,La Flor,0,La Flor,10,10,19,0,0,0,0,0,0,0,0,6.0,0.05,0.0,0.0,0.5,1.0,0,0,0,0,0,10,0.5,0.13043478260869565,0.0,0.0,0
21,2,Purple Kelly,La Flor,0,La Flor,10,10,19,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.5,1.0,0,0,0,0,0,10,0.5,0.0,0.0,0.0,0
21,2,Sash,La Flor,0,La Flor,10,10,19,0,0,0,0,0,0,0,0,2.0,0.025,0.0,0.0,0.5,1.0,0,0,0,0,0,10,0.5,0.043478260869565216,0.0,0.0,0
21,2,Shannon,La Flor,1,La Flor,10,10,19,0,0,0,0,0,0,0,0,4.0,0.125,0.0,0.0,0.5,1.0,0,0,0,0,0,10,0.5,0.08695652173913043,0.0,0.0,0
21,2,Tyrone,Espada,0,Espada,10,9,19,0,0,0,1,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,0.0,0.021739130434782608,0.0,0.0,0
21,2,Yve,Espada,0,Espada,10,9,19,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0
21,3,Alina,La Flor,0,La Flor,10,9,18,0,0,0,1,0,0,0,0,1.0,0.08260869565217391,-0.017391304347826084,0.0,1.0,0.5,0,0,0,0,0,9,1.0,0.02857142857142857,0.0,0.0,0
21,3,Benry,La Flor,0,La Flor,10,9,18,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0
21,3,Brenda,La Flor,0,La Flor,10,9,18,0,0,0,1,0,0,0,1,1.0,0.04673913043478261,-0.0032608695652173933,0.0,0.0,0.5,0,0,0,0,0,9,0.0,0.02857142857142857,0.0,0.0,0
21,3,Chase,La Flor,0,La Flor,10,9,18,0,0,0,1,0,0,0,1,0.0,0.04673913043478261,-0.0032608695652173933,0.0,0.0,0.5,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0
21,3,Dan,Espada,0,Espada,10,9,18,0,0,0,0,0,0,0,1,2.0,0.03260869565217391,0.03260869565217391,0.0,0.0,0.5,0,0,0,0,0,9,0.0,0.05714285714285714,0.0,0.0,0
21,3,Fabio,La Flor,0,La Flor,10,9,18,0,0,0,1,0,0,0,0,1.0,0.05923913043478261,-0.01576086956521739,0.0,1.0,0.5,0,0,0,0,0,9,1.0,0.02857142857142857,0.0,0.0,0
21,3,Holly,Espada,0,Espada,10,9,18,0,0,0,0,0,0,0,1,0.0,0.09021739130434783,0.040217391304347816,0.0,0.0,0.5,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0
21,3,Jane,Espada,0,Espada,10,9,18,0,0,0,0,0,0,0,1,1.0,0.0125,-0.0125,0.0,0.0,0.5,0,0,0,0,0,9,0.0,0.02857142857142857,0.0,0.0,0
21,3,Jill,Espada,0,Espada,10,9,18,0,0,0,0,0,0,0,1,4.0,0.043478260869565216,0.043478260869565216,0.0,0.0,0.5,0,0,0,0,0,9,0.0,0.11428571428571428,0.0,0.0,0
21,3,Jimmy J.,Espada,1,Espada,10,9,18,0,0,0,0,0,0,0,1,1.0,0.1309782608695652,-0.04402173913043478,0.0,0.0,0.5,0,0,0,0,0,9,0.0,0.02857142857142857,0.0,0.0,0
21,3,Jimmy T.,Espada,0,Espada,10,9,18,0,0,0,0,0,0,0,1,2.0,0.07010869565217391,-0.0048913043478260865,0.0,0.0,0.5,0,0,0,0,0,9,0.0,0.05714285714285714,0.0,0.0,0
21,3,Kelly B.,La Flor,0,La Flor,10,9,18,0,0,0,1,0,0,0,1,2.0,0.0375,-0.0375,0.0,0.0,0.5,0,0,0,0,0,9,0.0,0.05714285714285714,0.0,0.0,0
21,3,Marty,Espada,0,Espada,10,9,18,0,0,0,0,0,0,1,1,8.0,0.08097826086956522,0.005978260869565211,0.0,0.0,0.5,0,0,1,0,0,9,0.0,0.22857142857142856,0.0,0.0,0
21,3,NaOnka,La Flor,0,La Flor,10,9,18,0,0,0,1,0,0,0,1,7.0,0.09021739130434783,0.040217391304347816,0.0,0.0,0.5,0,0,0,0,0,9,0.0,0.2,0.0,0.0,0
21,3,Purple Kelly,La Flor,0,La Flor,10,9,18,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0
21,3,Sash,La Flor,0,La Flor,10,9,18,0,0,0,1,0,0,0,1,0.0,0.034239130434782605,0.009239130434782611,0.0,0.0,0.5,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0
21,3,Tyrone,Espada,0,Espada,10,9,18,0,0,0,0,0,0,0,1,3.0,0.010869565217391304,0.010869565217391304,0.0,0.0,0.5,0,0,0,0,0,9,0.0,0.08571428571428572,0.0,0.0,0
21,3,Yve,Espada,0,Espada,10,9,18,0,0,0,0,0,0,0,1,2.0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,9,0.0,0.05714285714285714,0.0,0.0,0
21,4,Alina,La Flor,0,La Flor,10,9,17,0,0,0,1,0,0,0,0,2.0,0.06459627329192547,-0.0360248447204969,0.0,1.0,0.6666666666666666,0,0,0,0,0,9,1.0,0.07142857142857142,0.0,0.0,0
21,4,Benry,La Flor,0,La Flor,10,9,17,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0
21,4,Brenda,La Flor,0,La Flor,10,9,17,0,0,0,1,0,0,0,1,2.0,0.040683229813664595,-0.012111801242236025,0.0,0.0,0.6666666666666666,0,0,0,0,0,9,0.0,0.07142857142857142,0.0,0.0,0
21,4,Chase,La Flor,0,La Flor,10,9,17,0,0,0,1,0,0,0,1,2.0,0.031159420289855074,-0.031159420289855074,0.0,0.0,0.6666666666666666,0,0,0,0,0,9,0.0,0.07142857142857142,0.0,0.0,0
21,4,Dan,Espada,0,Espada,10,8,17,0,0,0,0,1,1,0,1,1.0,0.04078674948240166,0.016356107660455484,0.0,0.0,0.3333333333333333,0,0,0,0,0,8,0.0,0.03571428571428571,0.0,0.0,0
21,4,Fabio,La Flor,0,La Flor,10,9,17,0,0,0,1,0,0,0,0,0.0,0.04901656314699793,-0.020445134575569356,0.0,1.0,0.6666666666666666,0,0,0,0,0,9,1.0,0.0,0.0,0.0,0
21,4,Holly,Espada,0,Espada,10,8,17,0,0,0,0,0,0,0,1,0.0,0.060144927536231886,-0.060144927536231886,0.0,0.0,0.3333333333333333,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0
21,4,Jane,Espada,0,Espada,10,8,17,0,0,0,0,0,0,0,1,2.0,0.01785714285714286,0.010714285714285711,0.0,0.0,0.3333333333333333,0,0,0,0,0,8,0.0,0.07142857142857142,0.0,0.0,0
21,4,Jill,Espada,0,Espada,10,8,17,0,0,0,0,0,0,0,1,3.0,0.0670807453416149,0.04720496894409938,0.0,0.0,0.3333333333333333,0,0,0,0,0,8,0.0,0.10714285714285714,0.0,0.0,0
21,4,Jimmy T.,Espada,1,Espada,10,8,17,0,0,0,0,0,0,0,1,3.0,0.06578674948240165,-0.00864389233954451,0.0,0.0,0.3333333333333333,0,0,0,0,0,8,0.0,0.10714285714285714,0.0,0.0,0
21,4,Kelly B.,La Flor,0,La Flor,10,9,17,0,0,0,1,0,0,0,1,1.0,0.04404761904761905,0.01309523809523809,0.0,0.0,0.6666666666666666,0,0,0,0,0,9,0.0,0.03571428571428571,0.0,0.0,0
21,4,Marty,Espada,0,Espada,10,8,17,0,0,0,0,0,0,1,1,5.0,0.130175983436853,0.09839544513457557,0.0,0.0,0.3333333333333333,0,0,1,0,0,8,0.0,0.17857142857142858,0.0,0.0,0
21,4,NaOnka,La Flor,0,La Flor,10,9,17,0,0,0,1,0,0,0,1,4.0,0.12681159420289856,0.07318840579710145,0.0,0.0,0.6666666666666666,0,0,0,0,0,9,0.0,0.14285714285714285,0.0,0.0,0
21,4,Purple Kelly,La Flor,0,La Flor,10,9,17,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0
